"","k1","k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48"
"11",4.2517973723436,4.15967832483291,4.08322331422251,4.0196236454595,3.96657942866633,3.92220719636219,3.88496430420528,3.85358706565226,3.82704012507496,3.80447502732385,3.78519631277972,3.76863377056219,3.75431973101851,3.74187048192333,3.73097105918469,3.72136279898503,3.7128331496834,3.70520733295965,3.6983415182729,3.69211723574355,3.68643680251463,3.68121957851874,3.67639890102095,3.67191957467528,3.66773581622661,3.66380957131512,3.66010913583591,3.65660802657709,3.65328405590104,3.65011857345008,3.64709584458171,3.64420254074078,3.64142732147829,3.63876049151115,3.63619371923223,3.63371980554729,3.63133249393457,3.62902631427506,3.62679645435371,3.62463865403832,3.62254911804835,3.62052444396731,3.61856156275847,3.61665768954049,3.61481028278543,3.6130170104343,3.61127572169763,3.60958442353096
"12",2.4365268257467,2.36450404974453,2.30426649978748,2.2537274003998,2.21117661649185,2.17521233879816,2.1446851766277,2.11865240367589,2.09634051225849,2.0771145665074,2.06045311934242,2.04592768246899,2.03318592230478,2.02193790502031,2.01194483685274,2.00300984648088,1.99497043859337,1.98769231516324,1.98106431607992,1.97499427590893,1.96940563047018,1.964234637138,1.9594280974888,1.95494149115306,1.95073744628277,1.946784485593,1.94305599802147,1.93952939512188,1.93618541873002,1.9330075725166,1.92998165501199,1.92709537575602,1.92433803955544,1.92170028655584,1.91917387806451,1.9167515198855,1.91442671642129,1.91219365001763,1.91004708102865,1.90798226489751,1.90599488321839,1.90408098629379,1.90223694515027,1.90045941134304,1.89874528318094,1.89709167724941,1.89549590431094,1.8939554488275
"13",1.7365833925273,1.67563682199101,1.62449032533763,1.58141912347348,1.54500917826312,1.51410085988405,1.48774284383983,1.46515437910901,1.44569440660858,1.428836283487,1.41414709488601,1.40127071984466,1.38991396943195,1.37983523909326,1.37083521858196,1.36274928581105,1.35544127884781,1.34879839582763,1.3427270180216,1.33714928849144,1.33200030920482,1.32722584439332,1.32278043831826,1.31862587228915,1.31472989942895,1.31106520684928,1.30760856403901,1.30434012374905,1.301242847777,1.298302035064,1.29550493361522,1.29284042110975,1.29029874181063,1.28787128963278,1.28555042906441,1.28332934714302,1.28120193091793,1.27916266583948,1.27720655134017,1.27532903054777,1.2735259316237,1.27179341867198,1.2701279505347,1.26852624609313,1.2669852549418,1.26550213250624,1.26407421884158,1.26269902048541
"14",8.79423622867022,8.67551343456531,8.57861027779952,8.49952527342767,8.43498639803509,8.38231840906259,8.33933428064285,8.30424637331535,8.27559375138687,8.25218271338745,8.23303813433407,8.2173636548751,8.20450910945614,8.19394387783076,8.18523508332815,8.17802975693235,8.1720402463187,8.16703227999266,8.16281520387135,8.15923399536337,8.15616273177858,8.15349924863244,8.15116077146912,8.14908034415431,8.14720390876793,8.14548791855937,8.14389738697417,8.1424042933924,8.14098628064555,8.13962559118407,8.13830819842717,8.1370230977305,8.13576172787484,8.13451749927106,8.13328540940653,8.13206172960146,8.1308437500426,8.12962957243358,8.12841794154237,8.12720810851381,8.12599972011485,8.12479272914268,8.12358732209591,8.12238386092035,8.12118283622272,8.11998482982232,8.11879048489951,8.11760048231911
"15",2.9881112023185,2.90895414716203,2.84291276632044,2.78765491669041,2.74126990426286,2.70219201520047,2.66913793660871,2.64105554334921,2.61708198581042,2.59650938879002,2.57875677869711,2.56334710754181,2.54988844778173,2.53805860033777,2.5275924957623,2.51827188119838,2.50991687795259,2.50237906993863,2.49553584497553,2.48928576143526,2.48354475406752,2.47824302665177,2.47332250680358,2.4687347609102,2.46443928570348,2.46040210814339,2.45659463769575,2.45299272524304,2.44957589117719,2.44632669202402,2.44323020051343,2.440273578564,2.43744572637666,2.43473699388243,2.43213894328442,2.42964415347705,2.42724605879672,2.42493881592618,2.42271719389433,2.42057648302925,2.41851241947259,2.41652112247661,2.41459904220809,2.41274291619418,2.41094973288204,2.40921670105958,2.40754122411041,2.40592087826037
"16",3.62965085973645,3.54342610481097,3.47168304722828,3.41183519874924,3.36176408958897,3.31973431858345,3.28432403510712,3.25436804882864,3.22891127288796,3.20717062299217,3.18850383608352,3.17238395139726,3.15837842516356,3.14613203713509,3.13535290008259,3.12580100856658,3.1172788657158,3.10962381055401,3.10270173699855,3.0964019517745,3.09063296441043,3.0853190400604,3.08039737664659,3.07581579297997,3.07153083510663,3.06750622497699,3.06371158932259,3.06012141790812,3.05671420955856,3.05347177191691,3.05037864707012,3.04742164024028,3.04458943287826,3.04187226488477,3.03926167345666,3.03675027832461,3.03433160500573,3.03199993921358,3.02975020681175,3.02757787471511,3.02547886897516,3.02344950696816,3.02148644116214,3.01958661239578,3.01774721097585,3.01596564420573,3.01423950920803,3.01256657010947
"17",0.446345009182398,0.418913907122613,0.395712018448966,0.376006569076986,0.359196171321626,0.344787038483537,0.332373517025932,0.321622152009559,0.312258643965136,0.304057171998758,0.296831653351795,0.290428587723163,0.284721198559458,0.279604635805419,0.274992047393449,0.270811361762755,0.267002652348839,0.263515978428463,0.26030961588991,0.257348607197186,0.254603572663425,0.252049735661148,0.249666122999599,0.247434908738986,0.245340875472131,0.243370971818217,0.241513948731104,0.239760060381677,0.238100817957257,0.236528786835414,0.235037419319821,0.23362091654186,0.232274114290637,0.230992388482571,0.229771576758039,0.228607913327977,0.227497974713391,0.226438634446508,0.225427025150735,0.224460506701929,0.223536639407017,0.222653161327277,0.221807969030149,0.220999101181732,0.220224724497106,0.219483121651699,0.218772680827395,0.218091886624827
"18",0.795355103781257,0.755841432673354,0.722503175505522,0.694264731024202,0.670243667923853,0.649715737984429,0.632086240966236,0.616866587359948,0.603655114753769,0.592121385145965,0.581993330922087,0.573046732097094,0.565096601428712,0.55799013093301,0.551600916280127,0.545824227057358,0.540573133036653,0.535775331074771,0.531370545498509,0.5273083979233,0.523546661353031,0.52004982887452,0.516787939915834,0.51373561739398,0.510871277552341,0.508176481223403,0.505635400927599,0.5032343828634,0.500961586644434,0.498806688749733,0.49676063819856,0.494815455044357,0.492964063987171,0.491200156799122,0.489518078399388,0.487912732349797,0.486379502307068,0.484914186593879,0.483512943563467,0.482172245852035,0.480888841956676,0.479659723857763,0.478482099634954,0.477353370214535,0.476271109540165,0.475233047585608,0.47423705573157,0.473281134113657
"19",15.2288369794568,15.0967220532877,14.991485363292,14.9080774596911,14.8423752175178,14.7910130575274,14.7512448597521,14.7208309912503,14.6979458833413,14.6811024231431,14.6690901030157,14.6609244269542,14.6558055274792,14.6530843184899,14.6522348138705,14.6528314906711,14.6545307794558,14.6570559311535,14.660184646188,14.6637389633133,14.6675769969321,14.6715861864357,14.675677782268,14.679782343472,14.683846062431,14.6878277660301,14.6916964698846,14.6954293847188,14.6990102923395,14.7024282236673,14.7056763835834,14.7087512774033,14.7116520020201,14.7143796714893,14.7169369523378,14.7193276883839,14.7215565985447,14.7236290341199,14.7255507845114,14.7273279223552,14.7289666806929,14.7304733561608,14.73185423328,14.7331155258322,14.7342633320461,14.7353036009229,14.7362421075232,14.73708443544
"20",3.41627095841622,3.33227221937644,3.26231928636181,3.20390710381776,3.15498371123663,3.11386801175936,3.07918247820904,3.04979808248541,3.02478922741897,3.0033968637382,2.98499830502725,2.96908252377042,2.95522993269622,2.94309583657186,2.93239688765782,2.92289999918818,2.9144132703822,2.90677855761883,2.89986539279003,2.89356600417093,2.88779123959598,2.8824672281047,2.87753264598549,2.87293647750253,2.86863618052179,2.8645961835616,2.86078665413971,2.8571824892094,2.85376248741489,2.8505086702089,2.84740572486022,2.84444054727595,2.84160186657125,2.83887993659836,2.83626628233095,2.83375349119579,2.83133504124126,2.82900515950303,2.82675870513117,2.82459107282782,2.82249811295114,2.82047606530096,2.81852150414174,2.81663129246043,2.81480254381888,2.81303259045629,2.81131895654004,2.80965933566151
"21",1.48669059849618,1.60999531124673,1.71586297062979,1.80718054301551,1.88632536724676,1.95525698589139,2.01559232925812,2.06866727516998,2.11558705827517,2.15726755325437,2.19446908852439,2.22782414610017,2.25786005701935,2.28501760022012,2.30966624786272,2.33211666514549,2.35263096224402,2.37143110564021,2.38870582216433,2.40461626856166,2.4193006898772,2.43287824942928,2.44545217998016,2.45711237857386,2.46793754530116,2.47799694807625,2.48735188063346,2.49605686877871,2.50416066996556,2.51170710311095,2.51873573889012,2.52528247528647,2.53138001869959,2.53705828725314,2.54234474994687,2.54726471284288,2.55184156146684,2.55609696695906,2.56005106216291,2.56372259273404,2.56712904744945,2.57028677115455,2.57321106317909,2.5759162635548,2.57841582895967,2.58072239997859,2.5828478609958,2.58480339380848
"22",0.321885907836246,0.393320909125489,0.454487803076227,0.507108392345553,0.552599107437124,0.592126111316735,0.626650410505974,0.656964787602775,0.683724040428773,0.707469743171608,0.728650524088061,0.747638673651998,0.764743749179245,0.780223720974175,0.794294106038447,0.807135454366452,0.818899486556045,0.829714127212205,0.839687634226907,0.848911987689548,0.857465672453338,0.865415964054896,0.872820807775476,0.879730364339975,0.886188282416822,0.892232747170533,0.897897345189006,0.903211778799588,0.908202456806858,0.912892983789944,0.917304566090681,0.921456349344624,0.925365699722731,0.929048438854367,0.932519040603612,0.935790796398427,0.938875954606659,0.94178583846581,0.94453094626517,0.94712103681701,0.949565202711279,0.951871933404151,0.954049169826813,0.956104351902688,0.958044460116813,0.959876052080669,0.961605294871376,0.963237993789288
"23",3.20410302966228,3.12243687590411,3.05436546124078,2.99746772771416,2.94976033227078,2.90961821632574,2.87570960346658,2.84694280378796,2.8224226796966,2.80141501781703,2.78331737058982,2.76763519215653,2.753962306701,2.74196492218323,2.73136854541179,2.72194727142397,2.71351501590261,2.70591833771684,2.69903056279518,2.69274697300847,2.68698086667576,2.68166033243999,2.67672560701042,2.67212691079476,2.66782267469517,2.66377808709616,2.65996390296292,2.6563554675183,2.65293191559827,2.64967551485018,2.64657112671827,2.64360576389168,2.64076822676101,2.63804880459728,2.63543902975965,2.6329314753597,2.63051958854613,2.62819755299485,2.62596017535178,2.62380279132798,2.62172118792489,2.61971153890562,2.61777035114943,2.61589441995398,2.61408079169937,2.61232673257412,2.61062970229768,2.60898733196562
"24",0.546851745276877,0.515528293800497,0.489054544800106,0.466588832359647,0.447440478926852,0.431042457194378,0.416929014678048,0.404717359459093,0.394092669364773,0.384795820904018,0.376613343960234,0.369369197998342,0.362918038988839,0.357139706351939,0.351934708404587,0.347220525036721,0.342928579274491,0.339001756335731,0.335392370834371,0.332060500835134,0.328972622225991,0.326100488959122,0.323420214599011,0.320911518707818,0.318557108219564,0.316342169373216,0.31425395020894,0.312281417260448,0.310414973045965,0.308646223390462,0.306967785600661,0.305373130141887,0.303856449797939,0.302412551385323,0.301036765985472,0.299724874388874,0.298473045042799,0.297277782283581,0.296135883034979,0.295044400481968,0.294000613497797,0.293002000821897,0.292046219166184,0.291131084574685,0.290254556482107,0.289414724015825,0.28860979416678,0.287838081521122
"25",5.14670175266322,5.04737528353906,4.96522348851995,4.89715083118588,4.8406233730636,4.79356676279735,4.75428276017827,4.72138092709591,4.69372272946895,4.67037579499917,4.65057648138036,4.63369924491763,4.61923157390385,4.60675347563107,4.59592068964547,4.58645095019922,4.57811274387787,4.57071610905206,4.56410510617928,4.55815165539001,4.55275049295164,4.54781504334026,4.54327404058481,4.53906876277134,4.53515076832654,4.53148004293708,4.52802348252148,4.52475365122233,4.52164776447512,4.51868685628429,4.51585509726149,4.5131392360577,4.51052814179218,4.50801242915013,4.50558415114986,4.50323654730518,4.50096383713739,4.49876105081618,4.49662389020136,4.49454861477884,4.49253194798437,4.49057100022621,4.48866320558776,4.48680626973873,4.48499812703195,4.48323690512982,4.48152089580457,4.47984853080242
"26",2.58078097456999,2.50677979500089,2.44492834770582,2.39307285870702,2.34944841823895,2.31260844225107,2.28136694548282,2.25475129839348,2.23196356319053,2.21234885030472,2.19536941987291,2.18058348454033,2.16762785953308,2.15620376113105,2.14606518165387,2.13700937298084,2.12886905565321,2.12150604018443,2.11480600413902,2.10867421512985,2.10303202800783,2.09781401571447,2.09296561879658,2.08844121947179,2.08420256322813,2.08021746492919,2.07645874784331,2.07290337338226,2.06953172700022,2.06632703197665,2.06327486793956,2.06036277518654,2.05757992929841,2.05491687335342,2.05236529735221,2.04991785634783,2.04756802031685,2.04530995006968,2.0431383945309,2.04104860556572,2.03903626722044,2.03709743681123,2.03522849575894,2.03342610844705,2.03168718769067,2.03000886565859,2.02838846929878,2.02682349948797
"27",8.26834146844735,8.15168365151795,8.05628732670747,7.97826208910362,7.91442631354057,7.86217825751148,7.81939059176576,7.78432410119338,7.75555707223831,7.73192751614145,7.71248589533627,7.69645644421068,7.68320552231188,7.67221572190427,7.66306468404625,7.65540776740408,7.64896386953665,7.64350382764182,7.6388409298867,7.63482315365341,7.63132681675709,7.6282513847478,7.62551522409475,7.62305212925406,7.62080848288201,7.61874093403534,7.61681450013169,7.61500101557055,7.61327786393026,7.61162694212457,7.61003381428601,7.60848702082191,7.60697751437205,7.6054981995375,7.60404355745748,7.60260933975269,7.60119231917028,7.59979008656989,7.59840088577599,7.59702347936435,7.5956570397128,7.59430106067939,7.59295528611579,7.59161965211527,7.59029424046021,7.58897924119655,7.58767492264141,7.58638160743957
"28",3.7078840526176,3.62087119101198,3.54849568258342,3.48814189674635,3.43766756510888,3.39531785807253,3.35965507022384,3.32950107842769,3.30389025187552,3.28203091504071,3.26327380956477,3.24708628346598,3.23303116712049,3.22074948453844,3.20994630317377,3.20037915210883,3.19184854205245,3.18419020536315,3.17726874367813,3.17097242749251,3.16520893848327,3.15990188338137,3.1549879392987,3.15041451586785,3.14613784037947,3.14212138914448,3.13833460225463,3.13475183032659,3.13135147115352,3.12811526182977,3.12502769816788,3.12207555834416,3.11924751189682,3.11653379862731,3.11392596476005,3.11141664601019,3.10899938908748,3.10666850470082,3.10441894638614,3.10224621050926,3.10014625363813,3.09811542416787,3.09615040564681,3.09424816971294,3.09240593692889,3.0906211441123,3.08889141701226,3.08721454738944
"29",22.9417153637652,22.8138137418947,22.7161778305236,22.6429660432519,22.5894153691398,22.5516445165116,22.5264928721277,22.5113887653568,22.5042417101122,22.5033542654589,22.5073499480007,22.5151142774091,22.5257465669025,22.5385205045387,22.5528519263588,22.5682724730531,22.5844080596364,22.6009612822161,22.6176970451701,22.6344308223489,22.651019072528,22.6673514165774,22.6833442551998,22.698935564495,22.714080654404,22.728748714191,22.7429200011177,22.7565835546473,22.7697353399349,22.782376741888,22.7945133454227,22.806153949269,22.8173097702826,22.8279938030693,22.8382203061542,22.8480043911829,22.8573616959409,22.8663081254934,22.8748596486252,22.8830321391107,22.8908412532702,22.8983023368391,22.9054303554655,22.9122398442002,22.9187448722065,22.9249590196151,22.930895364027,22.9365664746345
"30",0.697609380101056,0.6611146875411,0.630303419260598,0.604186998169043,0.581954314268216,0.562939585758276,0.546596054662039,0.532474457040505,0.520205400461051,0.509484938972984,0.500062764802303,0.491732541502135,0.484323989645308,0.477696406805208,0.471733361391476,0.466338347221357,0.461431224424597,0.456945303962004,0.452824958963336,0.449023667305161,0.445502407209718,0.442228341851905,0.439173740586627,0.436315093921701,0.433632387146208,0.431108503894628,0.4287287361402,0.426480381377091,0.424352411242155,0.422335198684087,0.420420293125916,0.418600234980297,0.416868402443023,0.415218884771869,0.413646377306815,0.412146094346235,0.410713696696341,0.409345231286376,0.408037080712842,0.4067859209615,0.405588685871409,0.404442537163595,0.403344839068459,0.402293136759262,0.401285137940851,0.400318697059004,0.399391801690923,0.398502560755413
"31",0.579466449923004,0.546963189719811,0.519498878593968,0.496198564067517,0.476344278160191,0.459346612302819,0.444721452332404,0.432070936175059,0.42106786714656,0.411442955174425,0.402974372294158,0.39547920209741,0.388806439177155,0.382831257105855,0.377450314618625,0.372577911517802,0.368142840056515,0.364085805578459,0.360357313119483,0.356915935439111,0.353726893303546,0.350760891405601,0.347993163588228,0.345402689451582,0.342971551308416,0.340684406086589,0.338528051388046,0.336491068686618,0.334563529734649,0.332736754775274,0.331003113225085,0.329355859184233,0.327788995516087,0.326297161372055,0.324875538964987,0.32351977615385,0.322225922023932,0.320990373155563,0.319809828690753,0.318681252648109,0.317601842215453,0.316569000978074,0.31558031622768,0.314633539650312,0.31372657081698,0.312857443003561,0.312024310950726,0.311225440243646
"32",1.23016006881833,1.34394542091007,1.44160555509449,1.52581600736724,1.59877962297547,1.66231175335597,1.71791000738735,1.76681136181725,1.8100389261377,1.84844024018914,1.88271864154867,1.91345896053446,1.94114857216902,1.96619464747064,1.98893829344043,2.00966614590994,2.02861987695929,2.0460039947751,2.06199224520872,2.0767328681511,2.09035291589535,2.10296180306009,2.11465422687696,2.12551257146652,2.13560888911937,2.14500653473562,2.1537615157739,2.16192360876546,2.16953728420433,2.1766424740577,2.18327520994755,2.1894681549854,2.19525104809217,2.20065107623856,2.20569318726015,2.21040035362487,2.21479379566602,2.21889317126764,2.22271673773859,2.22628149058802,2.22960328307555,2.2326969297226,2.23557629640771,2.23825437920712,2.2407433737633,2.24305473665342,2.24519923997527,2.24718702015873
"33",0.0861049947965784,0.140158434346214,0.186378216495867,0.226084273875113,0.260362042899131,0.290104800437079,0.316048321367155,0.338799251699463,0.358858338552289,0.376639450915282,0.392485155457844,0.406679472796348,0.419458326017456,0.43101810028259,0.441522656259169,0.451109077868138,0.459892383892636,0.467969391304127,0.475421884047921,0.482319213113625,0.488720430871343,0.494676043959958,0.500229453715426,0.50541814060763,0.510274638909047,0.51482733943411,0.519101151326534,0.523118048256392,0.526897519792967,0.53045694495811,0.533811901886375,0.536976424998558,0.539963219032953,0.542783837590452,0.545448832467837,0.547967878922265,0.550349881083913,0.552603060975391,0.554735033975704,0.556752873058046,0.558663163714293,0.560472051137964,0.562185280957949,0.56380823458632,0.565345960055872,0.566803199069172,0.568184410854738,0.569493793322481
"34",2.46552677871073,2.39309921000355,2.33253118330426,2.28172227703727,2.23895119904372,2.20280701921413,2.17213289174109,2.14597999778359,2.12356985166339,2.10426345111805,2.08753602822926,2.07295638356997,2.06016997098603,2.04888505170694,2.03886136027058,2.02990082604347,2.02183997700811,2.01454372031773,2.00790024962201,2.00181687458629,1.99621660519219,1.99103535382026,1.98621964300224,1.9817247270952,1.97751305279448,1.97355299703945,1.96981783202498,1.96628487616357,1.96293479731562,1.95975104072041,1.95671935906461,1.95382742622033,1.9510645195357,1.94842125830385,1.94588938828017,1.94346160395475,1.94113140179005,1.9388929588639,1.9367410323652,1.93467087621332,1.932678171747,1.93075896998068,1.92890964337772,1.92712684546046,1.92540747687948,1.92374865681255,1.92214769876676,1.92060209002358
"35",2.24031003182072,2.17112640181738,2.11321045217234,2.06457024864624,2.02357320820452,1.98888092921406,1.95939585734576,1.93421763680906,1.91260738727939,1.89395846661286,1.8777725410776,1.86363999892391,1.8512239183058,1.84024694392289,1.83048054405898,1.82173621568559,1.81385828384773,1.80671800582596,1.80020874316575,1.79424200770513,1.78874422295131,1.78365407097699,1.77892031859078,1.77450003583463,1.77035713565333,1.766461176504,1.76278638024849,1.75931082632531,1.75601579027911,1.75288520052093,1.74990519193459,1.74706373882535,1.74435035288303,1.74175583443059,1.73927206735626,1.73689184986797,1.7346087546335,1.73241701303553,1.73031141922519,1.72828725043868,1.72634020068073,1.72446632540209,1.72266199522651,1.72092385713316,1.71924880178787,1.71763393595123,1.7160765590843,1.71457414343008
