"","col_N","col_T","fit.np","fit.LMU","fit.npivf2","fit.npivfe"
"40",2,20,1.54764829920586,0.396822449334142,1.96042000650616,1.21602161024834
"41",3,1,1.78022185909296,0.582019456662848,2.21463263081392,1.50009481025614
"42",3,2,0.82230683641979,0.116884669082002,1.01117579562856,0.0262595234740429
"43",3,3,0.839575504646799,-0.116350862511862,1.13440058029312,0.190593352245066
"44",3,4,0.946086753696808,-0.0674113821873538,1.26986260069271,0.359759104137801
"45",3,5,4.58119093240842,3.83796762498349,4.49632713610616,3.11234224504912
"46",3,6,1.11772084175244,0.492365951406506,1.25200215869603,0.227366535298244
"47",3,7,10.5452631663097,9.28875399200392,10.2626673376387,8.46934006074673
"48",3,8,2.70356998368586,2.00982611372438,2.71489169447623,1.4384398441897
"49",3,9,1.39600366005094,0.774927549207215,1.50037011559819,0.424115716184228
"50",3,10,0.669215476791008,-0.0507379091420156,0.899399920807684,0.00498661863446677
"51",3,11,1.62248585905144,0.456316922279896,2.04257426781346,1.30884414015378
"52",3,12,0.660660722399995,-0.0722524620344437,0.899017560692699,0.0137954002299599
"53",3,13,13.4602284039346,12.0073459262418,13.1021838465419,11.2347637692829
"54",3,14,7.78396906323948,6.84633847318694,7.57983731271508,6.02832035171426
"55",3,15,0.986966707719206,0.338889634229761,1.14058731627466,0.133092654338966
"56",3,16,1.17788701021434,0.0992238917393896,1.54508258515738,0.714063787597484
"57",3,17,7.60513430493026,6.68475811271431,7.40666385277262,5.86869963231781
"58",3,18,8.96866773179228,7.89493845458014,8.72932679861381,7.07027410167366
"59",3,19,0.871054535317461,0.182522425060162,1.04820383483076,0.0525839051989391
"60",3,20,5.90122396983685,5.08521485909609,5.76288703384915,4.30491929021796
"61",4,1,0.710460474583174,-0.113192857611966,0.972667086964666,0.0638009897324717
"62",4,2,1.53740987132364,0.388618710798686,1.94914050671457,1.20308543183229
"63",4,3,9.02413528029482,7.94356536899195,8.78322132412836,7.11882955797123
"64",4,4,0.869577021240044,0.180471201809302,1.04707189271057,0.0516775372602128
"65",4,5,3.42285277599473,2.70564062045601,3.39408823515891,2.06102426599663
"66",4,6,1.41595230093831,0.289919353773119,1.81443148385985,1.04438117921995
"67",4,7,28.7529276621931,25.7473576256618,28.1006831157958,25.8346019717056
"68",4,8,0.700324774643181,-0.0149511402737156,0.919285875210562,-0.000146359593840244
"69",4,9,10.4881399695844,9.23724512938816,10.2070795357695,8.4173844995547
"70",4,10,7.0203769165439,6.14781285616034,6.84122358014342,5.34027356660543
"71",4,11,8.14422970312976,7.16859267977274,7.92900341372895,6.34744557380111
"72",4,12,17.6163395659787,15.9821812798416,17.1623844250976,15.347562904567
"73",4,13,1.11712203955363,0.491708589128135,1.25148049081397,0.226939551501574
"74",4,14,1.39007268543737,0.769221339142847,1.49499022831267,0.419925974076457
"75",4,15,1.99943645312336,1.33392583264551,2.05660972228096,0.862378019604946
"76",4,16,4.69222442715222,3.94430578107074,4.60251334972787,3.21282909622324
"77",4,17,2.53259494799645,1.84370932689276,2.5544101345082,1.29365004219946
"78",4,18,16.1073709700458,14.5405474082317,15.6866831159977,13.8470075916944
"79",4,19,5.54914054129009,4.75192050936633,5.42442836190599,3.98350302379091
"80",4,20,0.756233449156121,0.0405416712252854,0.961035247129641,0.00494754745997234
"81",5,1,9.14770984095559,8.05189689263082,8.90330924592682,7.22707231454433
"82",5,2,0.777464813433931,0.0632811831358617,0.977185963193552,0.00994316788503948
"83",5,3,13.31223421557,11.8707440278317,12.9577512466789,11.0948128998868
"84",5,4,5.50272691066535,4.70822954123052,5.37983363585331,3.94150342071025
"85",5,5,8.68711462112306,7.64790822273503,8.45584284261658,6.82391614325804
"86",5,6,2.44782827257415,1.76152702452717,2.47499907326884,1.22270007611742
"87",5,7,19.2451955735275,17.403331542823,18.7597778523776,16.83693793958
"88",5,8,0.790596387042983,-0.122403692611505,1.07277876264762,0.13344379147685
"89",5,9,8.68654337974644,7.6474064232205,8.45528812726221,6.8234162439914
"90",5,10,4.17967559911118,3.44783549052374,4.11314981065028,2.74598435900764
"91",5,11,0.675942824317288,-0.0415060543050556,0.903004329381666,0.00274753137162398
"92",5,12,14.042091907048,12.544607230024,13.670239398555,11.7861309861929
"93",5,13,5.66882068807419,4.86482520269164,5.53944414872584,4.09218423105259
"94",5,14,5.10826810415815,4.33787224031642,5.00112188932901,3.58683278037732
"95",5,15,2.71742439298378,2.02328753983786,2.72791391841784,1.45024846155318
"96",5,16,1.10489988124935,0.478217587024953,1.24085089422703,0.218215443950409
"97",5,17,17.1951890139461,15.5947635195062,16.7500304149316,14.9433128932226
"98",5,18,6.57413654859682,5.72772235133639,6.41067941891615,4.92917949981199
"99",5,19,28.3260453561916,25.3461557558325,27.6815262334745,25.3888408242609
"100",5,20,0.987934014013715,0.340114065156514,1.14138815213426,0.133795224166618
"101",6,1,2.8067588596335,2.11002643931531,2.81194725302386,1.52659139631729
"102",6,2,7.60622111056653,6.68574350237165,7.40771592795152,5.86967225518165
"103",6,3,9.93981406110673,8.74853232582552,9.67355145060575,7.92535924780396
"104",6,4,2.42122456054703,1.73578329368225,2.4500970789799,1.20057460731629
"105",6,5,5.09971283081616,4.32983355984229,4.99291521175312,3.57916258226958
"106",6,6,15.9314763548936,14.3662941114976,15.5149140377132,13.6663151502162
"107",6,7,10.9292164279368,9.63907638532748,10.6362952238705,8.82317515927924
"108",6,8,1.15145356758915,0.528899227608076,1.28151329457694,0.251361978956443
"109",6,9,7.98123657437663,7.02330333274592,7.77098059849685,6.20344119776638
"110",6,10,3.91636141170999,3.18866214876651,3.86255132171298,2.50483016251448
"111",6,11,3.55270857205104,2.83192443249037,3.51720902097948,2.17627333861337
"112",6,12,3.42781774654348,2.71045793619611,3.39879365004712,2.06540961537108
"113",6,13,0.695522213587238,-0.0198088775943339,0.915882943221539,5.25260021917503e-05
"114",6,14,5.59028386073978,4.79069261290203,5.46396410853511,4.02080101336054
"115",6,15,21.1122998561934,19.0790137556999,20.5912312886077,18.6068707269335
"116",6,16,0.851464014279389,0.155534385105733,1.03325936936139,0.0410611932606469
"117",6,17,11.5253938249325,10.1964667798155,11.2164452675121,9.38779424950097
"118",6,18,11.3586984286576,10.0394320920586,11.0542173158654,9.22852531182018
"119",6,19,13.5154270162562,12.058247642448,13.156060706544,11.2869382883773
"120",6,20,10.4697627489832,9.2207038550318,10.1891963405995,8.40070363894424
"121",7,1,4.35064839022794,3.6149928886592,4.27615415731402,2.90249168517381
"122",7,2,1.11211570898865,0.0498259698547895,1.46909633300855,0.619809628944264
"123",7,3,2.8485035228158,2.15050753713628,2.85125285183694,1.56236621687217
"124",7,4,2.14105835619703,0.903141274164928,2.60722337423279,1.96758499014808
"125",7,5,14.5896035453859,13.0579525776768,14.2048389716021,12.3143155522651
"126",7,6,0.864752151358351,-0.109185096234545,1.16643848954736,0.225858019949808
"127",7,7,22.79443114833,20.5749339649876,22.2426975541252,20.2006184683762
"128",7,8,1.0740749027164,0.0219229491575695,1.42461553063285,0.563837223031091
"129",7,9,1.05813260951091,0.425146176072356,1.20053544498718,0.184657386334087
"130",7,10,2.72051114298168,2.02628648236155,2.7308156277777,1.45288066209755
"131",7,11,2.89903296783666,2.19945511011112,2.89886162398501,1.60574192225265
"132",7,12,1.25556014360548,0.636820433969025,1.37382026613799,0.324981666632324
"133",7,13,1.07728881632004,0.447182846490231,1.21697509214667,0.198438566785053
"134",7,14,1.72382067637006,1.08004331082453,1.80099273891842,0.657444550599207
"135",7,15,0.819956134878732,0.113882883450238,1.00939799408344,0.0252050765107888
"136",7,16,1.32184915623057,0.702842286156275,1.43331696415076,0.371758018866859
"137",7,17,18.1629363218213,16.4670727577394,17.6981086425497,15.8545745745911
"138",7,18,6.42313855260516,5.58380009906258,6.26518620211883,4.78885089722144
"139",7,19,9.18781067381612,8.08705574367229,8.94228370765073,7.2622230385436
"140",7,20,10.44508298942,9.19851163217006,10.1651801132824,8.37832710587594
"141",8,1,2.34204996485377,1.08880569733246,2.82444456232959,2.22835024979153
"142",8,2,8.79998180540437,7.74699623779503,8.56545751879942,6.92267175088093
"143",8,3,13.0160310431492,11.5964301683543,12.6687653774367,10.8140709188239
"144",8,4,2.87930166953514,2.18034854758849,2.88026674953968,1.58879510947664
"145",8,5,5.25895214907517,4.47931132307651,5.14572084818889,3.72198793187956
"146",8,6,0.883307297855563,-0.101984659095854,1.19015612805784,0.254365847930202
"147",8,7,2.19141156414385,1.51499578184121,2.23539739662402,1.01296495715086
"148",8,8,5.06242672383671,4.29478234265283,4.95715261870764,3.54573260964562
"149",8,9,11.8971101878982,10.5475481885426,11.5783038402656,9.74441281549232
"150",8,10,1.53157181327918,0.903077668455714,1.62400974228718,0.520040157389647
"151",8,11,5.44063809602166,4.64985195273013,5.32018752599362,3.88543647289175
"152",8,12,0.729785445506732,-0.117648678426822,0.99699300118271,0.0788634312894974
"153",8,13,0.729688529278407,0.0138583006828811,0.940932584224095,0.00102314010422557
"154",8,14,0.850369474448015,-0.113641767376139,1.14810887632597,0.205206436301795
"155",8,15,6.5588423443915,5.71317500022736,6.3959385783056,4.91498311382114
"156",8,16,0.66468954642356,-0.0586295623610727,0.897707148878346,0.00755751717407131
"157",8,17,3.30429169377876,2.5908294477653,3.28177786869702,1.95677871836906
"158",8,18,1.34736989225099,0.727840632175316,1.45633985352158,0.389771353573866
"159",8,19,0.679075671230761,-0.0376851335590257,0.904897122834674,0.0020316389425449
"160",8,20,4.0174774054935,3.28829508222556,3.95872468098716,2.59730881008249
"161",9,1,1.69528103149051,1.05393430048787,1.77462856499638,0.636857409661185
"162",9,2,0.866429220846868,-0.108601392008023,1.16857968611057,0.228351582656853
"163",9,3,2.06243852204442,1.39292863219312,2.11522704594519,0.911086892943856
"164",9,4,7.087275570018,6.20998543901399,6.90584413911073,5.40129462327169
"165",9,5,2.77443916652002,2.0786607301453,2.78153250593404,1.4989350664179
"166",9,6,0.898209458381784,0.220338067997296,1.06918841129399,0.0701059331012429
"167",9,7,1.84735370420074,1.19318184680644,1.91536918934682,0.747765104538534
"168",9,8,0.662782599998828,-0.0841902884232434,0.906452955862025,0.0218068978230051
"169",9,9,2.47699178960512,1.78977734493307,2.50230858979612,1.24703538411173
"170",9,10,1.60760925502295,0.973484867126161,1.69382177093702,0.574085656060387
"171",9,11,0.665802008290907,-0.0891694525842684,0.911931937186487,0.0261236152954166
"172",9,12,0.896731204523609,-0.095790322132529,1.20732256081999,0.27609379190528
"173",9,13,0.660596729666587,-0.074909336771495,0.900076242746657,0.0153383189423728
"174",9,14,2.52858092267238,1.24415973170671,3.02371494567863,2.44267067219881
"175",9,15,1.17267782121802,0.551433338598842,1.30019457931336,0.266410991166096
"176",9,16,0.806497157704004,0.0970895340463889,0.999214456772007,0.0195905786686466
"177",9,17,1.8553439487442,1.20052508285222,1.92277942077292,0.753686051372142
"178",9,18,0.725644961230739,-0.116835718377705,0.991807086616488,0.0755836564176641
"179",9,19,6.6502555177638,5.79999965046777,6.48405904334115,4.99975326751081
"180",9,20,5.12859692034338,4.35696855689876,5.02062379892688,3.60505870225205
"181",10,1,4.54456998360559,3.80274783046853,4.46132526234399,3.07911706699825
"182",10,2,1.50850632547293,0.365354417193129,1.91723831966191,1.16620434187279
"183",10,3,6.66498965420767,5.81396440079829,6.49826581288472,5.01339653183666
"184",10,4,1.20932484887513,0.589649119134636,1.33262773083213,0.292335345794776
"185",10,5,5.38203612060647,4.59481104726935,5.26390180667555,3.83262815238918
"186",10,6,0.683614955617052,-0.103036187399622,0.937787751007377,0.0429228704077611
"187",10,7,7.49517650356808,6.58483691249386,7.30024111633348,5.77012592588198
"188",10,8,0.850134589083632,0.153724913522853,1.03224950169897,0.0403212379138455
"189",10,9,8.42851957859226,7.42030628132784,8.20480121766755,6.59740463333221
"190",10,10,1.74117547676634,1.0959153264322,1.81703694903228,0.670008604935186
"191",10,11,0.865125795911769,0.174303517249895,1.04366699225439,0.0489816031341423
"192",10,12,13.6846478917655,12.2142468653279,13.321248733512,11.446921805105
"193",10,13,1.99574551040496,1.33048251273017,2.05317745068177,0.859546903477697
"194",10,14,1.53504400578491,0.906311210151123,1.62719126020411,0.522502756230777
"195",10,15,2.48024635214294,1.79293172708033,2.50535699479861,1.24975617394944
"196",10,16,4.88392354933813,4.12645762537475,4.7860474963865,3.38553124379798
"197",10,17,5.1063071591081,4.33602981799544,4.99924081402708,3.58507470281309
"198",10,18,8.75062504839319,7.70367841244339,8.51752000730822,6.87948879138035
"199",10,19,0.829469728544925,0.126148577686278,1.01659326598087,0.0296051877137242
"200",10,20,2.02123131962686,0.790446326625629,2.476877718322,1.80628920346381
"201",11,1,14.0677045267814,12.5683799311255,13.6952481644835,11.8105617882634
"202",11,2,1.22914924605827,0.610004073643663,1.35025549944867,0.306338483073351
"203",11,3,10.0507363025332,8.8467417501718,9.78146579054582,8.02409711684926
"204",11,4,1.94630777633112,1.28450156623996,2.00722450819412,0.821867023302473
"205",11,5,1.76203834881315,1.11499769050063,1.83633575739061,0.685161584223933
"206",11,6,5.19888378252538,4.42295157164757,5.08806635971503,3.66808739097133
"207",11,7,13.2497316800251,11.8129746558019,12.8967613427424,11.0356566745362
"208",11,8,9.21486582712739,8.1107791072771,8.96858027441782,7.28594659442651
"209",11,9,13.9625429390346,12.470882663492,13.5925668697995,11.7103836356163
"210",11,10,2.0257740360724,1.35853927766659,2.08110732795505,0.88265258862959
"211",11,11,4.49034686886662,3.75046121480572,4.40951860573523,3.02984490035021
"212",11,12,3.0929541114314,2.38682335138178,3.08187358180107,1.77291061473806
"213",11,13,11.339286119551,10.0211857187409,11.035326487303,9.2100292423918
"214",11,14,6.58979076555403,5.74260385204648,6.42576826224826,4.94370479289503
"215",11,15,13.7482044461,12.272858675849,13.383296975274,11.5070629569497
"216",11,16,8.68550078582911,7.64649056149281,8.45427569732184,6.8225038561767
"217",11,17,7.70086031536037,6.77138865205981,7.49934620671695,5.95424622737377
"218",11,18,12.5202005511961,11.1338703064285,12.1853107630736,10.3415899755893
"219",11,19,0.668512909516734,-0.0518309697579003,0.89908012339605,0.00530398153860383
"220",11,20,1.30451643304108,0.685739249808962,1.41771588043191,0.359526582143759
"221",12,1,3.69541733640463,2.97143474058913,3.65263692463727,2.30426048310046
"222",12,2,2.93425909109273,2.23354361981406,2.93207162470371,1.63602465789612
"223",12,3,2.62822572601439,1.93660273153573,2.64412066027927,1.37440035773265
"224",12,4,2.8911315751847,2.19180497811064,2.89141469110305,1.59895422178599
"225",12,5,5.32681947038352,4.54298598811497,5.21087795603357,3.78295398872821
"226",12,6,1.60798243841915,0.973828616328115,1.69416507635723,0.574351637671619
"227",12,7,7.52207723182532,6.60932364580932,7.32627309112256,5.79427269937621
"228",12,8,2.23644340850635,1.55797591426542,2.27740978524481,1.04916657154151
"229",12,9,15.9514065613053,14.3860438914338,15.5343754436093,13.6867873860852
"230",12,10,11.098799957478,9.796208041031,10.8013119638305,8.98214496974351
"231",12,11,8.92712560854047,7.85851547468988,8.68896618562503,7.03391761144523
"232",12,12,0.754152590880922,0.0383902149460189,0.959453114740377,0.00454763773143666
"233",12,13,1.80023050974117,1.14995643908949,1.87169450825847,0.713052868486498
"234",12,14,0.686184772166488,-0.0296289565341025,0.909480242420343,0.000878269466561874
"235",12,15,1.8009280872838,1.15059545170832,1.87234066976039,0.71356423859494
"236",12,16,7.42649427157517,6.52219356720195,7.23378869150192,5.70838139248672
"237",12,17,0.901758536636715,0.2252686228576,1.07195914924589,0.0724966354069921
"238",12,18,4.11582594826853,3.38510899409364,4.05233611123313,2.68744530067761
"239",12,19,0.777293379658227,0.0630912771452789,0.977055616567854,0.00989602674480904
"240",12,20,1.43406677766873,0.811328803338312,1.53495972890697,0.451014799228245
"241",13,1,6.18706331963366,5.35805066428338,6.03788443578117,4.56929891685468
"242",13,2,3.45450771587817,2.73636862955702,3.4240912090091,2.08901217416736
"243",13,3,10.114480823744,8.90330140190228,9.84348597827326,8.08099290620952
"244",13,4,4.47371404720831,3.73438916836955,4.39363168031554,3.01471241383886
"245",13,5,6.33173935879148,5.49644736909254,6.17716136726689,4.70381344078146
"246",13,6,2.37124174072234,1.6874979448424,2.40333837469776,1.15920967247175
"247",13,7,9.46226129838731,8.32786794783769,9.20908675709932,7.503246579865
"248",13,8,5.21149230654636,4.43478306260043,5.10016696097235,3.67939775802945
"249",13,9,2.86564026123253,2.16711439611935,2.86739521671014,1.57706828577204
"250",13,10,1.90831476782759,1.24933521651336,1.97193629472896,0.793212374183526
"251",13,11,1.23896472347449,0.620008541853565,1.35900293869922,0.313268369925485
"252",13,12,8.48766807116557,4.88380738993626,9.2059128750868,7.04550499704357
"253",13,13,1.98964212713921,1.32479182534891,2.04750225593915,0.854870828010382
"254",13,14,0.870839759988439,-0.107002275316058,1.17421385826256,0.234991361033228
"255",13,15,7.37503025080806,6.47513481312249,7.1840067178168,5.66202562673733
"256",13,16,3.16381265495579,2.45518658935633,3.14885188197213,1.83432133092938
"257",13,17,10.2171113208091,8.99458008826043,9.94334575056449,8.17286253340068
"258",13,18,4.16532617834961,3.43374998499132,4.09947989617264,2.73282985160942
"259",13,19,22.7281933512049,20.5171344364025,22.177625934682,20.1387848883194
"260",13,20,2.93973271586564,2.2388379709244,2.93723341523578,1.64073331675896
"261",14,1,2.31884041584471,1.63701227615588,2.35435486700963,1.11615337866298
"262",14,2,0.910493794320705,-0.0886622505393301,1.22488428615084,0.299063779700672
"263",14,3,1.35620481281895,0.736446410281016,1.46432371970262,0.396008619322612
"264",14,4,0.661629559438968,-0.0811991092327409,0.903898761562819,0.0195198146810849
"265",14,5,3.53352037418292,2.81322471581584,3.49900922369766,2.15917039588064
"266",14,6,0.668166396549697,-0.0523834550987854,0.898928208051565,0.00546891859014823
"267",14,7,0.879556318067786,-0.103570710045167,1.18535822605353,0.248447474354145
"268",14,8,12.000493158227,10.6451262303042,11.6789779427756,9.84366000280815
"269",14,9,1.00711701939004,0.364084347621713,1.15735678436228,0.147730341305277
"270",14,10,0.982587195955012,0.333326784384663,1.13696699362531,0.129912428846991
"271",14,11,2.24840129398486,1.56941617142887,2.28857059456109,1.05882993256707
"272",14,12,0.81194642691791,-0.120950561115209,1.09952668667261,0.156603430958402
"273",14,13,16.3946405891884,14.8241670418786,15.9672885511339,14.1414209321473
"274",14,14,0.691269350795131,-0.106618303019337,0.947961125696677,0.0490286673011702
"275",14,15,2.13696419618959,1.46326549595137,2.18463817164711,0.969615989931797
"276",14,16,0.664266170854336,-0.0869347775681596,0.909271024077487,0.0241012951136144
"277",14,17,1.09976157249923,0.472502525358031,1.23639280324882,0.214542445273538
"278",14,18,10.3956462096452,9.15413064455819,10.1170728294741,8.33358774688206
"279",14,19,0.750126800397518,0.0342617421926505,0.956393847387936,0.00381858851807769
"280",14,20,1.28800397950204,0.669344746264949,1.40288127475932,0.347875131217813
"281",15,1,4.86815304147836,4.11153372115136,4.77093960059468,3.37135523797624
"282",15,2,4.27776780195435,3.5439045642337,4.20664117342549,2.83584418337108
"283",15,3,0.72932885685604,-0.11756248575838,0.996421634086964,0.078499958521599
"284",15,4,0.825190303496299,0.120593150632813,1.01335649858778,0.0275824795049135
"285",15,5,0.794849267146396,0.0831252226921915,0.990388226633353,0.0153180350364524
"286",15,6,10.8666491059093,9.58147169554411,10.5754119497228,8.76493683983488
"287",15,7,14.034305653717,12.5373839107861,13.6626367422559,11.7787082677178
"288",15,8,1.14806990844548,0.525276315721897,1.27854270913946,0.248959715320418
"289",15,9,4.42703454597222,3.6892002506999,4.34905734385277,2.97219837474054
"290",15,10,16.5329902802546,14.9598743156389,16.1024711511286,14.2824302770453
"291",15,11,5.21736787592015,3.35358048632711,5.84907255309752,5.16641289536398
"292",15,12,0.719938872344981,0.00432913266336382,0.933635773058144,0.000234931600833131
"293",15,13,9.3151407801437,8.19872963435625,9.06605286538594,7.37393743686581
"294",15,14,2.54921475649073,1.85984380476765,2.56999177646321,1.30763437512365
"295",15,15,6.6732064323016,5.82174827236922,6.50618890544727,5.02100227685714
"296",15,16,7.82516756333422,6.88340408234471,7.61974657767321,6.06497390778433
"297",15,17,29.0851089599545,26.0707985969742,28.4266005392826,26.1954366938001
"298",15,18,7.36448746549248,6.46548156604228,7.17380971963571,5.65251955582201
"299",15,19,2.27932148299677,1.59904677939161,2.31743895331344,1.08391047475549
"300",15,20,7.02062183133907,6.14804085387601,6.84146012023997,5.34049725939456
"301",16,1,1.61996570588297,0.98485920111633,1.70519214978966,0.582897231851412
"302",16,2,6.29663411720978,5.46287110759055,6.14335997278552,4.6711546751363
"303",16,3,7.25003860615227,6.36039799822956,7.06314164111427,5.54910429642794
"304",16,4,3.81976085928323,3.09354986370047,3.77073600103794,2.41682707582697
"305",16,5,8.88262026492466,7.81948817975117,8.6457299626372,6.99497396840073
"306",16,6,2.75553523524717,2.06030624082909,2.76374955357877,1.48277721420554
"307",16,7,22.3128376105003,20.1534206731696,21.7696418582837,19.7501649243069
"308",16,8,18.840914885994,17.0533223038108,18.3631346434793,16.4691613884491
"309",16,9,7.94251888093294,6.98867112029164,7.73345527890207,6.16914547969694
"310",16,10,11.2306244848159,9.91926407009457,10.9295870635611,9.10675117530246
"311",16,11,1.9311267610978,1.27043296642135,1.99312135658672,0.810386154383692
"312",16,12,0.795275197504839,-0.122231533501196,1.07862753098182,0.138306648695823
"313",16,13,1.87290112231944,1.21667736186047,1.9390665911931,0.766733688443088
"314",16,14,5.93543103990579,5.11777913004272,5.79578580543055,4.33641636362756
"315",16,15,2.83629585186321,2.13867328952885,2.83975597747738,1.55189848013563
"316",16,16,0.784310514329874,-0.122510487549959,1.06493081123512,0.12708639626359
"317",16,17,11.0000017124763,9.70449110433716,10.7051745796712,8.8893356918737
"318",16,18,13.8050431272485,12.3253052427866,13.4387891552935,11.5608929048983
"319",16,19,10.3602535079342,9.12241454577163,10.0826323100774,8.30162392940659
"320",16,20,7.54583094994158,6.63092331186027,7.34926180902708,5.81557775741393
"321",17,1,4.05227546632245,3.32256936698621,3.99183844345315,2.62918883021016
"322",17,2,0.923747635740175,-0.0811579200571536,1.24172311229378,0.321583685238634
"323",17,3,8.40385756395566,7.39854247034802,8.18086762238408,6.57576943455774
"324",17,4,2.12912016044934,1.45583589799644,2.17732883787919,0.963410780087207
"325",17,5,2.58792020062047,1.89743719786812,2.6062945833523,1.34028552498463
"326",17,6,0.676556228193362,-0.0407404958205038,0.903366967007981,0.00259481576041287
"327",17,7,1.95915414532125,1.29642495801899,2.01916169048107,0.831615050916179
"328",17,8,0.794099143546913,0.082244446016502,0.989819280868019,0.0150615051762412
"329",17,9,11.1271936724585,9.8226509828604,10.8289409762184,9.00891288360047
"330",17,10,1.96894666003368,1.30552544801861,2.0282629053523,0.839066041065307
"331",17,11,1.01758636884635,-0.0186484988593953,1.35750575985152,0.477349421824918
"332",17,12,3.28397289710597,1.82642054576847,3.8221210670638,3.22316838062688
"333",17,13,1.50657452233271,0.879736730021349,1.60112489716284,0.502322492724996
"334",17,14,0.935284474787244,0.271238488444525,1.09848422691337,0.0958246337494161
"335",17,15,1.18662840548887,0.566077972726264,1.31251608315092,0.276287198480055
"336",17,16,1.60201774561031,0.968332599189217,1.68867866875677,0.57010139121972
"337",17,17,1.33455872634061,0.71531821266485,1.44477509783835,0.380728183646515
"338",17,18,13.5631095942491,12.1022068043508,13.2026041388738,11.3320074696427
"339",17,19,4.45334163337001,3.71468234975516,4.37417587359238,2.99616606048923
"340",17,20,0.682115193233893,-0.0341550673751765,0.906815632276254,0.0014692807544784
"341",18,1,3.90203463662292,3.17454802416013,3.84893044854515,2.49175344342723
"342",18,2,0.835462853492286,0.134026137245145,1.02112798623864,0.0325545958292591
"343",18,3,2.1948078288264,1.51823140719364,2.23856495941887,1.01568453674775
"344",18,4,1.10925223505721,0.483038119923556,1.24463209749071,0.221324122917515
"345",18,5,5.00005801949932,4.23607988095618,4.89734842442488,3.48979895855465
"346",18,6,0.668929461548707,-0.0511787233739544,0.899267917138011,0.00511318661603186
"347",18,7,5.66188206755503,4.85826891367412,5.53277498454555,4.08586747503003
"348",18,8,2.61318044857699,1.92198155971056,2.62999822453423,1.36165316130473
"349",18,9,5.96758777807819,5.14841772906337,5.82671520316609,4.36606548147085
"350",18,10,0.662956980476324,-0.0625959162607058,0.897464772687914,0.00911553557335106
"351",18,11,2.1552430255903,0.916623938594173,2.62262961239803,1.98671676104526
"352",18,12,1.04735396138626,0.412545982384706,1.19133550090782,0.176880996441539
"353",18,13,2.88420776982579,2.18510015485956,2.88488979921283,1.59300780310107
"354",18,14,0.845345848897993,0.147237896312772,1.02861523102289,0.0377042798029212
